machine_id,event_type,start_time,description
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:27:25.089966+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:29:16.421428+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:29:30.594892+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:31:17.84517+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:31:29.576261+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:33:17.114607+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:33:30.34372+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:35:19.337351+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:35:38.088964+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:37:20.779611+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:37:33.545343+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:39:22.554252+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:39:41.354632+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:41:31.614785+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:42:46.499682+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:44:36.490962+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:44:47.202889+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:46:38.571677+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:46:56.119485+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:48:40.223338+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:48:56.163729+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:50:41.607265+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:51:55.56333+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:53:45.587302+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:53:56.26298+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:55:47.550822+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:55:59.337507+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-11 23:57:49.223802+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-11 23:59:42.179294+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:00:54.318312+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:02:12.583302+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:03:58.669455+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:06:21.415087+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:08:08.356134+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:08:23.782962+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:10:09.568786+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:10:21.346021+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:12:11.321727+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:13:31.173782+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:15:15.380991+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:15:37.892882+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:17:17.437285+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:18:38.754648+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:20:22.746624+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:21:41.030592+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:23:26.201786+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:24:08.866032+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:25:27.758875+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:25:39.494044+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:27:29.695492+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:27:40.910469+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:29:31.66182+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:31:56.839318+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:33:40.36697+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:33:56.646103+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:35:42.38784+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:36:00.873726+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:37:43.646552+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:37:54.405996+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:39:45.697945+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:40:08.865327+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:41:47.746278+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:41:59.526201+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:43:50.264445+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:44:01.445063+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:45:51.774182+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:46:09.508335+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:47:53.822643+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:48:07.01407+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:49:55.721209+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:50:06.428706+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:51:57.542813+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:52:13.407264+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:53:59.823344+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:54:10.464047+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:56:01.764984+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:56:19.750035+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 00:58:03.430918+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 00:59:21.701787+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:01:08.756545+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:01:20.478868+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:03:10.561741+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:03:24.068+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:05:12.762305+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:05:47.751478+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:07:13.899709+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:08:55.845804+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:10:18.800532+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:10:30.566317+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:12:20.505573+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:13:37.125863+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:15:25.68945+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:16:06.88565+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:17:28.183518+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:17:39.942495+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:19:29.841384+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:20:46.534599+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:22:34.851178+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:22:46.632088+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:24:36.832907+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:24:53.728878+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:26:42.721798+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:26:53.473238+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:28:44.654002+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:28:58.144575+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:30:46.767282+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:30:57.640029+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:32:48.204281+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:34:03.046101+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:35:53.370787+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:37:15.046315+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:38:58.496986+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:41:17.535587+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:43:08.641432+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:43:25.923517+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:45:09.873982+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:45:21.632319+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:47:11.172514+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:47:24.582391+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:49:13.633694+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:49:55.046123+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:51:15.048298+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:51:27.841699+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:53:17.193051+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 01:57:50.695527+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 01:59:39.614697+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:00:40.933853+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:02:41.850003+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:03:00.520657+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:04:43.839935+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:04:59.745066+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:06:46.623515+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:07:03.584169+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:08:48.015438+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:08:59.174516+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:10:50.625912+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:11:07.431806+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:12:52.005463+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:13:02.754185+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:14:54.951086+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:15:08.706889+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:16:56.991552+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:19:17.727183+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:21:09.033838+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:21:22.215889+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:23:11.992251+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:23:26.375423+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:25:14.63698+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:28:42.657801+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:30:32.359254+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:30:52.069729+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:32:33.975029+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:33:10.632096+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:34:36.100816+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:36:06.374186+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:37:52.787105+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:38:29.792485+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:39:54.870585+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:40:10.79112+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:41:56.372568+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:43:42.378238+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:45:03.766424+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:45:16.327791+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:47:05.797054+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:47:19.976111+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:49:07.132528+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:49:18.885341+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:51:09.074193+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:52:28.131337+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:54:13.163183+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:54:26.916492+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:56:16.066719+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:56:32.999009+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 02:58:17.2212+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 02:58:28.961849+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:00:19.604591+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:00:38.247122+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:02:21.225193+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:02:31.975054+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:04:22.847404+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:04:39.207879+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:06:24.811758+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:06:48.614909+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:08:27.200109+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:09:50.882104+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:11:40.963478+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:11:54.407825+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:13:43.188254+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:13:54.088011+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:15:45.976963+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:15:59.398738+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:17:47.27135+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:17:57.992499+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:19:49.226065+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:20:00.16785+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:21:51.232076+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:24:38.890057+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:25:59.518132+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:27:21.321729+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:29:04.695983+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:29:19.52342+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:31:06.189182+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:31:27.587377+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:33:08.294072+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:33:20.034177+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:35:11.055233+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:38:39.589829+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:40:27.300891+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:40:44.264175+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:42:29.334778+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:42:48.681781+00,LFL-X1C-105 connected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_offline,2026-06-12 03:44:31.253937+00,LFL-X1C-105 disconnected
e7adc2a8-0246-470b-9fd3-0ef427b64f65,machine_online,2026-06-12 03:44:43.042888+00,LFL-X1C-105 connected
